stop_name,district,lat,lng
廣福邨廣智樓,大埔,22.448940815271,114.173101189123
上水祥龍圍邨服務設施大樓匡智中心(入停車場),北區,22.4947736395863,114.123674830658
南坑頌雅路松嶺村匡智訓練中心(入閘後轉右),大埔,22.4629730153313,114.173215238748
富忠里1號耀能協會賽馬會田綺玲學校,大埔,22.4568945063632,114.17293747176
廣福邨廣惠樓匡智慧妍雅集工場,大埔,22.4492097544123,114.174235752166
馬鞍山迎海 (第22座),沙田,22.4301906823916,114.244650754203
大圍隆亨邨樂善堂楊葛小琳中學,沙田,22.3669871429106,114.177775343445
大圍徑口里 (過雙黃線),沙田,22.3644922959154,114.175312558017
馬鞍山保泰街18號天宇海(入閘),沙田,22.4152783336934,114.223743901424
馬鞍山嵐岸1座,沙田,22.4114786357961,114.222844172059
馬鞍山恆泰路錦泰苑商場,沙田,22.4090228559449,114.221777238375
馬鞍山大水坑村99號(停車場),沙田,22.4063927208446,114.223445537409
沙田第一城30座,沙田,22.385707926941,114.204945094297
沙田第一城11座,沙田,22.3876028608795,114.203206732711
新田圍邨富圍樓(近的士站),沙田,22.3699167318393,114.187154397276
白田壩街36-44號信義工業大廈,葵涌,22.3743378567199,114.110097714847
將軍澳日出康城領都 (回旋處),將軍澳,22.2943881119807,114.272230585364
將軍澳日出康城10期,將軍澳,22.2936858742744,114.267881449881
健明邨健曦樓,將軍澳,22.3056652255567,114.251025430957
怡明邨怡情樓,將軍澳,22.3070533121753,114.263459993628
將軍澳東港城(上落客區),將軍澳,22.3159808014305,114.26517327686
順天邨天璣樓鄰舍輔導會順天宿舍,觀塘,22.3263147932079,114.225158976235
牛頭角下邨貴顯樓,觀塘,22.3216401296051,114.215572052848
油塘鯉魚門邨鯉隆樓,觀塘,22.2940457897993,114.239277878007
藍田康逸苑康景閣(連德道巴士站),觀塘,22.3105073073285,114.234806186295
油塘鯉魚門邨鯉隆樓循道衛理楊震晉朗中心,觀塘,22.293988923552,114.239381747937
李鄭屋邨道德樓心理衛生會李鄭屋工場,深水埗,22.3396314422768,114.158737309022
粉嶺暉明邨泰暉樓,北區,22.4811280704035,114.136260617987
粉嶺坪輋坪輋路2號孔嶺村兒童遊樂場,北區,22.5145776538135,114.167314639331
上水祥龍圍邨服務設施大樓仁濟醫院何德心宿舍(入停車場),北區,22.4947289794845,114.123583847154
上水古洞青山公路7號可愛忠實之家,北區,22.5039433796622,114.100719711071
粉嶺置嘉里嘉福商場,北區,22.4928731804992,114.136045826556
華明邨耀明樓,北區,22.4829931524619,114.141910268811
上水彩園邨彩華樓,北區,22.5004872294032,114.126639106474
朗屏邨繡屏樓(消防閘口),元朗,22.4516745552627,114.023656244269
上水太平邨平治樓匡智中心,北區,22.4983155452065,114.126215744769
粉嶺雍盛苑雍華閣盛愛之家工場(迴旋處),北區,22.4818616335622,114.136814628172
大埔太和邨福和樓,大埔,22.452271438746,114.160947530472
粉嶺靈山路23號匡智粉嶺綜合復康中心,北區,22.5000677973979,114.136999148018
深水埗大埔道190號五聯大廈,深水埗,22.3319392389072,114.16476062823
深水埗大埔道128號逸華軒,深水埗,22.3297968675137,114.166352349612
長沙灣怡閣苑(入閘),深水埗,22.3327225953209,114.158083101327
石硤尾邨美益樓,深水埗,22.3343056866932,114.164872997788
安達臣道301號靈實恩光學校,將軍澳,22.3214554498288,114.244014640255
南山邨南明樓基督教懷智南山中心,深水埗,22.3351490381511,114.172327982211
長沙灣道303號政府合署大樓,深水埗,22.3319248130452,114.160629481343
何文田牧愛街房屋署(停車場口),九龍城,22.3152737116199,114.180853117543
何文田迦密村街何文田政府合署,九龍城,22.3148270097878,114.180257586167
富善邨善景樓,大埔,22.454668477266,114.176608070568
大埔新圍仔球場(門口),大埔,22.4559049514523,114.162483397351
上水清河邨(入閘後第一個迥旋處),北區,22.4933279710797,114.124933067409
粉嶺祥華邨商場(卸貨區近大昌食品),北區,22.4930283222047,114.140656713938
上水天平邨天怡樓(入閘),北區,22.5042557745893,114.13229999957
上水天平路翠麗花園3座(70K巴士站),北區,22.5088217585183,114.128812851634
小瀝源安耀街3號匯達大廈(B1停車場),沙田,22.3902122209164,114.209306112434
沙咀道26-38號滙力工業中心,荃灣,22.3739054074054,114.108581025153
工業街24號威信物流中心,葵涌,22.3616178824902,114.134712369775
老圍木棉下村 (過停車場出入口),荃灣,22.3762561991186,114.118220616201
富昌邨富韻樓,深水埗,22.3286268726475,114.155412822929
土瓜灣九龍城道66-82號 U PLACE,九龍城,22.3179407051852,114.188857221475
旺角深旺道1號匯豐中心(奧運巴士總站),油尖旺,22.3186856075281,114.16071936992
灰窑角街樂悠居(入停車場),荃灣,22.3661622004572,114.118175199892
火炭禾上墩街彩禾苑,沙田,22.3974756515321,114.188418902573
博康邨博逸樓,沙田,22.3757113916909,114.194599459967
大圍顯徑邨顯貴樓,沙田,22.3610570296263,114.171003715004
大圍顯徑邨顯田街11號嘉順苑,沙田,22.3620089740097,114.174314936167
大圍顯徑邨顯沛樓(警署側球場),沙田,22.3657923161317,114.174744695113
大圍雲叠花園商場(後門田心街小巴站),沙田,22.368357683791,114.177577000471
沙田灰窰下村窰圍街 (迴旋處小巴站),沙田,22.3763135359605,114.196941142664
水泉澳邨明泉樓東華三院樂活熙庭院舍(停車場),沙田,22.3742482462905,114.198423395601
亞公角山路45號鄰舍輔導會怡欣山莊,沙田,22.3944299396435,114.218564031506
馬鞍山恆安邨恆江樓救世軍工場,沙田,22.4170196779085,114.229830151877
和康徑1號秀茂坪紀律部隊宿舍(停車場),觀塘,22.32125822581,114.224751426546
秀茂坪安達邨誠達樓(停車場入口),觀塘,22.3212730821277,114.234132203417
至善街7號播道書院,將軍澳,22.3046207925666,114.262324270346
九龍灣啟業邨啟寧樓,觀塘,22.3298491792415,114.2090721011
樂富康強苑 (入閘停車場),黃大仙,22.337135216962,114.189557929008
橫頭磡邨宏耀樓,黃大仙,22.3418593201674,114.186145624459
正德街104號社區中心鄰舍輔導會展能中心,黃大仙,22.3410273873094,114.194035798103
竹園北邨橡園樓(新生精神康復會培訓中心),黃大仙,22.3464473047865,114.19335343878
深水埗置輝閣 (大埔道31-35號),深水埗,22.3298811328202,114.16610183383
秀茂坪邨秀緻樓,觀塘,22.318255464126,114.233650353792
將軍澳彩明苑(近彩明街巴士站),將軍澳,22.3066797600127,114.253812623996
翠林邨輝林樓,將軍澳,22.3242753164019,114.24842284177
黃竹坑業興街11號B座南匯廣場,南區,22.2492094157958,114.165024804836
石硤尾南昌街332號賽馬會新生精神康復會工場,深水埗,22.3387943641815,114.168218621516
歌和老街53號香港心理衛生會臻和學校,深水埗,22.3399607347764,114.168054871166
隆亨邨樂心樓心理衛生會隆亨中心,沙田,22.3675134645756,114.177471813511
沙田源順圍25號,沙田,22.38154824139,114.207261550696
馬鞍山彩沙街1號星漣海,沙田,22.432840082296,114.242453924966
"馬鞍山錦英苑B座錦佳閣(入邨入閘,AB座中間)",沙田,22.4230656981601,114.237906014194
沙田廣源邨廣榕樓,沙田,22.381127379346,114.214292174611
沙田正街3-9號希爾頓中心(近巴士站),沙田,22.3796995634793,114.187118498373
大圍站(B出口上落客區),沙田,22.3725302244568,114.179478443192
九龍城沐安街回旋處避車處,九龍城,22.32931966586,114.20165779961
啟晴邨欣晴樓,九龍城,22.3325332138563,114.203391863914
黃大仙睦鄰街8號現崇山(入閘),黃大仙,22.3404561872715,114.196803394491
香港老虎岩聯合道196號樂富邨樂民樓,黃大仙,22.3367784371412,114.186696468448
橫頭磡富強苑富和閣(富強街入消防閘),黃大仙,22.3400322779533,114.185206265221
藍田德田邨德欣樓救世軍展能中心,觀塘,22.308409444856,114.239758498651
九龍灣啟業邨啟裕樓(自強協會),觀塘,22.3287263259712,114.210331610734
葵涌大連排道金龍工業中心 (一座),葵涌,22.3580262977476,114.131879682955
西樓角路1-17號新領域廣場,荃灣,22.3749965388106,114.114265222768
葵涌葵芳邨葵喜樓(停車場閘口),葵涌,22.3593659217159,114.128646941945
葵涌大隴街(避車處),葵涌,22.3647547027141,114.137169791453
安蔭邨豐蔭樓,葵涌,22.3690461177867,114.141987182972
安蔭邨澤蔭樓,葵涌,22.3698592921999,114.142077895721
荔枝角道420號麗安邨麗德樓,深水埗,22.3307734189466,114.157906716293
元洲邨元豐樓,深水埗,22.3376197465186,114.155187465765
葵合街22號耀能協會羅怡基學校,葵涌,22.365822220536,114.129328069516
祖堯邨啟勉樓,葵涌,22.347953890482,114.128774520273
荔景邨樂景樓(近郵局),葵涌,22.3462593581335,114.126590674448
葵盛東邨盛安樓,葵涌,22.3650299363925,114.126314640073
葵涌邨合葵樓(巴士站),葵涌,22.3684784521454,114.130976119741
荃景圍荃灣中心彩怡之家(入閘平台近OK便利店),荃灣,22.3784794739281,114.107936342715
荃灣福來邨海壩街 (小巴站尾近郵筒),荃灣,22.3731552281643,114.113191963773
荃榮街名逸居(停車場口),荃灣,22.3684407345141,114.1200768347
九華徑新村(牌坊近垃圾站旁),葵涌,22.344789069764,114.136131162048
荔景山路200號救世軍荔景院,葵涌,22.3450479206061,114.127917588699
葵盛西邨10座新生精神康復會工場,葵涌,22.36005167918,114.122914075675
巧明街100號安盛金融大樓,觀塘,22.3122698761063,114.223106653469
油塘油麗邨逸麗樓(入閘),觀塘,22.3014343517595,114.236471004999
油塘高俊苑(迴旋處),觀塘,22.2982853771469,114.241693744337
油塘邨富塘樓,觀塘,22.2972728008048,114.238708926327
牛頭角功樂道 2號賽馬會大樓心理衛生會敦睦軒,觀塘,22.3175370763783,114.222546615381
