route_id,passenger_id,passenger_name,individual_name,is_wheelchair,wheelchair_count,non_wheelchair_count,pickup_stop_id,dropoff_stop_id,planned_pickup_time,planned_dropoff_time,actual_pickup_time,actual_dropoff_time,total_ride_time_min,direct_drive_time_min,detour_time_min,dropoff_delay_min
R080,1423,乘客1226,乘客1226,是,1,0,602,276,08:25,10:00,08:27,09:59,92.0,24.0,36.0,0.0
R080,1423,乘客1226,乘客1226跟車,否,0,1,602,276,08:25,10:00,08:27,09:59,92.0,24.0,36.0,0.0
R080,1425,乘客1227,乘客1227,否,0,1,603,607,08:50,09:05,08:46,08:59,13.0,11.0,0.0,0.0
R080,1425,乘客1227,乘客1227跟車,否,0,1,603,607,08:50,09:05,08:46,08:59,13.0,11.0,0.0,0.0
R080,1427,乘客1228,乘客1228,是,1,0,604,276,09:05,10:00,09:05,09:59,54.0,19.0,11.0,0.0
R080,1428,乘客1229,乘客1229,是,1,0,605,276,09:30,10:00,09:31,09:59,28.0,13.0,0.0,0.0
R080,1428,乘客1229,乘客1229跟車,是,1,0,605,276,09:30,10:00,09:31,09:59,28.0,13.0,0.0,0.0
R080,1428,乘客1229,乘客1230,否,0,1,605,276,09:30,10:00,09:31,09:59,28.0,13.0,0.0,0.0
R080,1428,乘客1229,乘客1230跟車,否,0,1,605,276,09:30,10:00,09:31,09:59,28.0,13.0,0.0,0.0
R081,1768,乘客1503,乘客1503,是,1,0,718,717,07:35,08:30,07:43,08:25,42.0,21.0,7.0,0.0
R081,1768,乘客1503,乘客1504,是,1,0,718,717,07:35,08:30,07:43,08:25,42.0,21.0,7.0,0.0
R081,1768,乘客1503,乘客1504跟車,否,0,1,718,717,07:35,08:30,07:43,08:25,42.0,21.0,7.0,0.0
R081,1771,乘客1505,乘客1505,是,1,0,719,717,08:10,08:30,08:00,08:25,25.0,15.0,0.0,0.0
R081,1772,乘客1506,乘客1506,否,0,1,720,268,09:00,10:25,08:37,10:04,87.0,33.0,38.0,0.0
R081,1773,乘客1507,乘客1507,否,0,1,721,268,09:15,10:25,08:55,10:04,69.0,29.0,25.0,0.0
R081,1774,乘客1508,乘客1508,否,0,1,722,268,09:30,10:25,09:06,10:04,58.0,22.0,23.0,0.0
R081,1774,乘客1508,乘客1508跟車,否,0,1,722,268,09:30,10:25,09:06,10:04,58.0,22.0,23.0,0.0
R081,1776,乘客1509,乘客1509,否,0,1,723,268,09:55,10:25,09:22,10:04,42.0,26.0,4.0,0.0
R081,1777,乘客1510,乘客1510,是,1,0,724,268,10:00,10:25,09:32,10:04,32.0,24.0,0.0,0.0
R082,2019,乘客1730,乘客1730,是,1,0,827,727,07:30,08:55,07:34,09:00,86.0,33.0,35.0,5.0
R082,2020,乘客1731,乘客1731,否,0,1,828,727,07:40,08:55,07:41,09:00,79.0,29.0,33.0,5.0
R082,2382,乘客2014,乘客2014,否,0,1,965,773,07:45,08:45,07:55,08:42,47.0,22.0,16.0,0.0
R082,2383,乘客2015,乘客2015,是,1,0,966,726,08:05,09:10,08:12,09:14,62.0,31.0,16.0,4.0
R082,2021,乘客1732,乘客1732,是,1,0,829,727,08:15,08:55,08:35,09:00,25.0,13.0,4.0,5.0
R082,2385,乘客2017,乘客2017,否,0,1,968,793,09:20,09:30,09:24,09:33,9.0,8.0,0.0,3.0
R082,2026,乘客1737,乘客1737,否,0,1,744,770,09:45,10:30,09:38,10:07,29.0,9.0,10.0,0.0
R082,2027,乘客1738,乘客1738,是,1,0,832,807,10:00,10:15,09:54,10:04,10.0,6.0,0.0,0.0
R082,2027,乘客1738,乘客1738跟車,否,0,1,832,807,10:00,10:15,09:54,10:04,10.0,6.0,0.0,0.0
R083,492,乘客421,乘客421,否,0,1,238,316,07:00,07:20,06:59,07:19,20.0,19.0,0.0,0.0
R083,1830,乘客1560,乘客1560,是,1,0,752,421,07:40,07:55,07:32,07:44,12.0,9.0,0.0,0.0
R083,496,乘客424,乘客424,是,1,0,241,420,08:00,09:10,08:04,08:57,53.0,17.0,24.0,0.0
R083,496,乘客424,乘客424跟車,否,0,1,241,420,08:00,09:10,08:04,08:57,53.0,17.0,24.0,0.0
R083,498,乘客425,乘客425,否,0,1,242,420,08:10,09:10,08:11,08:57,46.0,17.0,18.0,0.0
R083,499,乘客426,乘客426,否,0,1,243,420,08:15,09:10,08:16,08:57,41.0,17.0,14.0,0.0
R083,500,乘客427,乘客427,否,0,1,244,420,08:25,09:10,08:23,08:57,34.0,13.0,12.0,0.0
R083,1490,乘客1271,乘客1271,否,0,1,625,201,08:25,09:15,08:28,09:01,33.0,17.0,6.0,0.0
R083,1491,乘客1272,乘客1272,否,0,1,626,201,08:30,09:15,08:33,09:01,28.0,17.0,2.0,0.0
R083,504,乘客431,乘客431,否,0,1,247,394,09:35,10:05,09:15,09:33,18.0,8.0,5.0,0.0
R083,2375,乘客2008,乘客2008,是,1,0,963,756,09:55,10:10,09:23,09:44,21.0,11.0,6.0,0.0
R084,2342,乘客1986,乘客1986,否,0,1,953,957,06:50,07:30,06:38,07:32,54.0,53.0,0.0,2.0
R084,2343,乘客1987,乘客1987,否,0,1,954,276,07:40,09:30,07:44,09:20,96.0,40.0,31.0,0.0
R084,2343,乘客1987,乘客1987跟車,否,0,1,954,276,07:40,09:30,07:44,09:20,96.0,40.0,31.0,0.0
R084,2343,乘客1987,乘客1987跟車,否,0,1,954,276,07:40,09:30,07:44,09:20,96.0,40.0,31.0,0.0
R084,2349,乘客1990,乘客1990,是,1,0,956,178,08:20,09:00,08:14,09:00,46.0,21.0,15.0,0.0
R084,2347,乘客1989,乘客1989,是,1,0,956,276,08:20,09:30,08:14,09:20,66.0,28.0,21.0,0.0
R084,2347,乘客1989,乘客1989跟車,否,0,1,956,276,08:20,09:30,08:14,09:20,66.0,28.0,21.0,0.0
R084,2353,乘客1992,乘客1992,是,1,0,321,178,08:35,09:00,08:33,09:00,27.0,21.0,0.0,0.0
R085,977,乘客854,乘客854,是,1,0,432,289,07:00,08:00,06:58,07:43,45.0,32.0,9.0,0.0
R085,362,乘客307,乘客307,否,0,1,181,248,07:35,08:20,07:12,07:55,43.0,33.0,6.0,0.0
R085,980,乘客857,乘客857,是,1,0,405,386,08:30,09:05,08:08,09:03,55.0,13.0,22.0,0.0
R085,980,乘客857,乘客858,否,0,1,405,386,08:30,09:05,08:08,09:03,55.0,13.0,22.0,0.0
R085,980,乘客857,乘客859,否,0,1,405,386,08:30,09:05,08:08,09:03,55.0,13.0,22.0,0.0
R085,980,乘客857,乘客860,否,0,1,405,386,08:30,09:05,08:08,09:03,55.0,13.0,22.0,0.0
R085,984,乘客861,乘客861,是,1,0,434,386,08:45,09:05,08:21,09:03,42.0,11.0,15.0,0.0
R085,985,乘客862,乘客862,是,1,0,435,386,08:55,09:05,08:40,09:03,23.0,11.0,0.0,0.0
R085,1314,乘客1136,乘客1136,是,1,0,557,559,09:20,09:55,09:20,09:40,20.0,17.0,0.0,0.0
R086,1898,乘客1619,乘客1619,否,0,1,775,727,07:30,09:10,07:18,08:16,58.0,19.0,23.0,0.0
R086,1878,乘客1601,乘客1601,是,1,0,770,748,08:00,08:45,07:38,08:04,26.0,13.0,6.0,0.0
R086,1878,乘客1601,乘客1602,否,0,1,770,748,08:00,08:45,07:38,08:04,26.0,13.0,6.0,0.0
R086,2022,乘客1733,乘客1733,否,0,1,830,727,08:30,08:55,07:49,08:16,27.0,13.0,6.0,0.0
R086,2022,乘客1733,乘客1734,否,0,1,830,727,08:30,08:55,07:49,08:16,27.0,13.0,6.0,0.0
R086,2022,乘客1733,乘客1735,否,0,1,830,727,08:30,08:55,07:49,08:16,27.0,13.0,6.0,0.0
R086,888,乘客785,乘客785,是,1,0,411,717,09:25,09:50,08:32,09:05,33.0,19.0,4.0,0.0
R086,888,乘客785,乘客785跟車,否,0,1,411,717,09:25,09:50,08:32,09:05,33.0,19.0,4.0,0.0
R086,1882,乘客1605,乘客1605,是,1,0,772,1113,09:30,09:50,08:55,09:25,30.0,17.0,4.0,0.0
R086,1882,乘客1605,乘客1605跟車,否,0,1,772,1113,09:30,09:50,08:55,09:25,30.0,17.0,4.0,0.0
R086,1882,乘客1605,乘客1605跟車,否,0,1,772,1113,09:30,09:50,08:55,09:25,30.0,17.0,4.0,0.0
R086,891,乘客787,乘客787,否,0,1,412,746,10:00,10:35,09:38,10:09,31.0,29.0,0.0,0.0
R086,891,乘客787,乘客788,否,0,1,412,746,10:00,10:35,09:38,10:09,31.0,29.0,0.0,0.0
R087,2073,乘客1774,乘客1774,是,1,0,846,534,07:00,08:50,06:51,08:48,117.0,45.0,43.0,0.0
R087,2073,乘客1774,乘客1774跟車,否,0,1,846,534,07:00,08:50,06:51,08:48,117.0,45.0,43.0,0.0
R087,2075,乘客1775,乘客1775,否,0,1,847,534,07:40,08:50,07:29,08:48,79.0,26.0,26.0,0.0
R087,2075,乘客1775,乘客1775跟車,否,0,1,847,534,07:40,08:50,07:29,08:48,79.0,26.0,26.0,0.0
R087,2077,乘客1776,乘客1776,是,1,0,563,534,08:00,08:50,07:49,08:48,59.0,21.0,16.0,0.0
R087,2077,乘客1776,乘客1776跟車,否,0,1,563,534,08:00,08:50,07:49,08:48,59.0,21.0,16.0,0.0
R087,2079,乘客1777,乘客1777,是,1,0,848,1120,08:05,08:50,07:56,08:54,58.0,19.0,18.0,4.0
R087,2079,乘客1777,乘客1777跟車,否,0,1,848,1120,08:05,08:50,07:56,08:54,58.0,19.0,18.0,4.0
R087,1330,乘客1151,乘客1151,否,0,1,565,314,08:15,09:15,08:07,09:05,58.0,17.0,20.0,0.0
R087,1330,乘客1151,乘客1151跟車,否,0,1,565,314,08:15,09:15,08:07,09:05,58.0,17.0,20.0,0.0
R087,910,乘客803,乘客803,是,1,0,416,314,08:45,09:50,08:21,09:22,61.0,19.0,21.0,0.0
R087,910,乘客803,乘客803跟車,否,0,1,416,314,08:45,09:50,08:21,09:22,61.0,19.0,21.0,0.0
R087,435,乘客370,乘客370,否,0,1,218,386,09:25,10:00,09:14,09:40,26.0,17.0,4.0,0.0
R088,327,乘客276,乘客276,否,0,1,162,359,07:15,08:05,07:06,07:41,35.0,17.0,10.0,0.0
R088,1019,乘客887,乘客887,是,1,0,445,453,07:45,07:55,07:16,07:25,9.0,6.0,0.0,0.0
R088,1473,乘客1258,乘客1258,是,1,0,617,276,08:05,09:05,08:03,09:08,65.0,17.0,24.0,3.0
R088,1473,乘客1258,乘客1258跟車,否,0,1,617,276,08:05,09:05,08:03,09:08,65.0,17.0,24.0,3.0
R088,1475,乘客1259,乘客1259,是,1,0,572,276,08:40,09:05,08:33,09:08,35.0,15.0,2.0,3.0
R088,1475,乘客1259,乘客1259跟車,否,0,1,572,276,08:40,09:05,08:33,09:08,35.0,15.0,2.0,3.0
R088,1475,乘客1259,乘客1259跟車,否,0,1,572,276,08:40,09:05,08:33,09:08,35.0,15.0,2.0,3.0
R088,1478,乘客1260,乘客1260,是,1,0,618,276,08:50,09:05,08:42,09:08,26.0,13.0,0.0,3.0
R088,1478,乘客1260,乘客1260跟車,否,0,1,618,276,08:50,09:05,08:42,09:08,26.0,13.0,0.0,3.0
R088,1481,乘客1262,乘客1262,否,0,1,620,621,09:40,09:55,09:28,09:55,27.0,17.0,4.0,0.0
R088,1432,乘客1231,乘客1231,是,1,0,606,276,09:45,10:00,09:48,10:08,20.0,11.0,4.0,8.0
R088,1432,乘客1231,乘客1231跟車,否,0,1,606,276,09:45,10:00,09:48,10:08,20.0,11.0,4.0,8.0
R089,156,乘客137,乘客137,否,0,1,97,77,07:05,08:30,06:52,07:57,65.0,34.0,18.0,0.0
R089,157,乘客138,乘客138,否,0,1,98,138,07:20,08:40,07:02,08:02,60.0,28.0,19.0,0.0
R089,158,乘客139,乘客139,是,1,0,99,132,07:30,08:40,07:13,08:06,53.0,28.0,13.0,0.0
R089,158,乘客139,乘客139跟車,否,0,1,99,132,07:30,08:40,07:13,08:06,53.0,28.0,13.0,0.0
R089,160,乘客140,乘客140,是,1,0,100,138,07:40,08:40,07:25,08:11,46.0,29.0,6.0,0.0
R089,160,乘客140,乘客140跟車,否,0,1,100,138,07:40,08:40,07:25,08:11,46.0,29.0,6.0,0.0
R089,160,乘客140,乘客140跟車,否,0,1,100,138,07:40,08:40,07:25,08:11,46.0,29.0,6.0,0.0
R089,2127,乘客1821,乘客1821,是,1,0,875,70,08:50,09:40,08:33,09:25,52.0,15.0,24.0,0.0
R089,2127,乘客1821,乘客1821跟車,否,0,1,875,70,08:50,09:40,08:33,09:25,52.0,15.0,24.0,0.0
R089,163,乘客141,乘客141,是,1,0,101,70,09:00,09:15,09:02,09:25,23.0,15.0,0.0,10.0
R089,163,乘客141,乘客141跟車,否,0,1,101,70,09:00,09:15,09:02,09:25,23.0,15.0,0.0,10.0
R090,1274,乘客1098,乘客1098,是,1,0,336,160,07:00,08:25,07:05,08:19,74.0,28.0,34.0,0.0
R090,1274,乘客1098,乘客1098跟車,否,0,1,336,160,07:00,08:25,07:05,08:19,74.0,28.0,34.0,0.0
R090,1276,乘客1099,乘客1099,否,0,1,541,160,07:10,08:25,07:14,08:19,65.0,26.0,28.0,0.0
R090,1277,乘客1100,乘客1100,否,0,1,542,160,07:15,08:25,07:23,08:19,56.0,26.0,20.0,0.0
R090,1278,乘客1101,乘客1101,否,0,1,543,160,07:55,08:25,07:46,08:19,33.0,15.0,9.0,0.0
R090,1279,乘客1102,乘客1102,否,0,1,156,160,08:12,08:25,08:02,08:19,17.0,9.0,0.0,0.0
R090,392,乘客334,乘客334,否,0,1,194,578,08:25,09:20,08:39,09:15,36.0,15.0,8.0,0.0
R090,415,乘客353,乘客353,是,1,0,207,276,08:25,09:30,08:50,09:25,35.0,17.0,6.0,0.0
R090,415,乘客353,乘客353跟車,否,0,1,207,276,08:25,09:30,08:50,09:25,35.0,17.0,6.0,0.0
R090,393,乘客335,乘客335,是,1,0,195,578,08:35,09:20,09:00,09:15,15.0,11.0,0.0,0.0
R090,1281,乘客1104,乘客1104,否,0,1,545,157,09:35,10:10,09:34,09:57,23.0,9.0,9.0,0.0
R090,1282,乘客1105,乘客1105,是,1,0,471,867,09:45,10:10,09:47,10:02,15.0,9.0,2.0,0.0
R091,514,乘客441,乘客441,否,0,1,127,374,07:10,08:55,07:02,08:02,60.0,19.0,22.0,0.0
R091,739,乘客642,乘客642,否,0,1,349,160,07:45,08:35,07:16,07:52,36.0,8.0,11.0,0.0
R091,740,乘客643,乘客643,是,1,0,350,160,08:15,08:35,07:25,07:52,27.0,11.0,4.0,0.0
R091,740,乘客643,乘客644,否,0,1,350,160,08:15,08:35,07:25,07:52,27.0,11.0,4.0,0.0
R091,742,乘客645,乘客645,是,1,0,351,160,08:20,08:35,07:33,07:52,19.0,11.0,0.0,0.0
R091,743,乘客646,乘客646,否,0,1,352,519,08:55,09:10,08:05,08:33,28.0,8.0,16.0,0.0
R091,457,乘客389,乘客389,否,0,1,226,540,09:00,09:20,08:17,08:42,25.0,17.0,4.0,0.0
R091,457,乘客389,乘客389跟車,否,0,1,226,540,09:00,09:20,08:17,08:42,25.0,17.0,4.0,0.0
R091,457,乘客389,乘客389跟車,否,0,1,226,540,09:00,09:20,08:17,08:42,25.0,17.0,4.0,0.0
R091,745,乘客648,乘客648,是,1,0,354,191,09:35,10:15,08:54,09:48,54.0,17.0,20.0,0.0
R091,746,乘客649,乘客649,是,1,0,355,327,09:40,10:10,09:04,09:42,38.0,19.0,10.0,0.0
R091,747,乘客650,乘客650,否,0,1,356,157,09:45,10:30,09:13,10:01,48.0,11.0,21.0,0.0
R091,748,乘客651,乘客651,否,0,1,357,191,10:00,10:15,09:31,09:48,17.0,8.0,2.0,0.0
R091,749,乘客652,乘客652,是,1,0,357,157,10:00,10:30,09:31,10:01,30.0,6.0,13.0,0.0
R092,2195,乘客1870,乘客1870,否,0,1,893,138,07:00,08:30,06:58,08:13,75.0,34.0,32.0,0.0
R092,2196,乘客1871,乘客1871,是,1,0,894,132,07:10,08:30,07:14,08:17,63.0,31.0,24.0,0.0
R092,2196,乘客1871,乘客1871跟車,否,0,1,894,132,07:10,08:30,07:14,08:17,63.0,31.0,24.0,0.0
R092,2198,乘客1872,乘客1872,否,0,1,895,138,07:20,08:30,07:21,08:18,57.0,33.0,16.0,0.0
R092,2199,乘客1873,乘客1873,否,0,1,896,132,07:30,08:30,07:28,08:19,51.0,32.0,11.0,0.0
R092,2200,乘客1874,乘客1874,否,0,1,222,138,07:40,08:30,07:40,08:20,40.0,32.0,0.0,0.0
R092,2202,乘客1876,乘客1876,是,1,0,898,44,08:45,09:25,08:36,08:58,22.0,11.0,2.0,0.0
R092,2202,乘客1876,乘客1877,否,0,1,898,44,08:45,09:25,08:36,08:58,22.0,11.0,2.0,0.0
R092,2131,乘客1823,乘客1823,是,1,0,877,70,09:10,09:40,08:52,09:26,34.0,11.0,10.0,0.0
R092,2131,乘客1823,乘客1823跟車,否,0,1,877,70,09:10,09:40,08:52,09:26,34.0,11.0,10.0,0.0
R092,2204,乘客1878,乘客1878,是,1,0,93,148,09:30,10:10,09:09,09:58,49.0,37.0,4.0,0.0
R092,2204,乘客1878,乘客1878跟車,否,0,1,93,148,09:30,10:10,09:09,09:58,49.0,37.0,4.0,0.0
R093,1541,乘客1316,乘客1316,否,0,1,644,375,07:00,07:45,06:52,07:15,23.0,22.0,0.0,0.0
R093,1544,乘客1319,乘客1319,是,1,0,126,681,07:55,08:20,07:31,08:13,42.0,22.0,12.0,0.0
R093,1543,乘客1318,乘客1318,否,0,1,126,1100,07:55,08:25,07:31,08:16,45.0,22.0,14.0,0.0
R093,2290,乘客1946,乘客1946,是,1,0,932,661,07:55,08:30,07:53,08:28,35.0,21.0,6.0,0.0
R093,2290,乘客1946,乘客1946跟車,否,0,1,932,661,07:55,08:30,07:53,08:28,35.0,21.0,6.0,0.0
R093,1566,乘客1337,乘客1337,否,0,1,653,115,08:40,09:30,08:44,09:22,38.0,9.0,20.0,0.0
R093,1567,乘客1338,乘客1338,是,1,0,137,115,08:55,09:30,08:57,09:22,25.0,11.0,9.0,0.0
R093,1546,乘客1321,乘客1321,否,0,1,646,31,09:00,10:20,09:07,09:47,40.0,8.0,18.0,0.0
R093,1547,乘客1322,乘客1322,否,0,1,647,31,09:55,10:20,09:35,09:47,12.0,6.0,0.0,0.0
R093,1547,乘客1322,乘客1323,否,0,1,647,31,09:55,10:20,09:35,09:47,12.0,6.0,0.0,0.0
R093,1547,乘客1322,乘客1325,否,0,1,647,31,09:55,10:20,09:35,09:47,12.0,6.0,0.0,0.0
R093,1547,乘客1322,乘客1326,否,0,1,647,31,09:55,10:20,09:35,09:47,12.0,6.0,0.0,0.0
R093,1549,乘客1324,乘客1324,否,0,1,648,31,09:55,10:20,09:38,09:47,9.0,4.0,0.0,0.0
R094,1915,乘客1635,乘客1635,否,0,1,786,337,07:05,08:15,07:00,08:05,65.0,26.0,21.0,0.0
R094,1916,乘客1636,乘客1636,否,0,1,787,337,07:15,08:15,07:11,08:05,54.0,24.0,15.0,0.0
R094,1916,乘客1636,乘客1637,否,0,1,787,337,07:15,08:15,07:11,08:05,54.0,24.0,15.0,0.0
R094,1916,乘客1636,乘客1638,否,0,1,787,337,07:15,08:15,07:11,08:05,54.0,24.0,15.0,0.0
R094,1919,乘客1639,乘客1639,否,0,1,788,337,07:30,08:15,07:29,08:05,36.0,17.0,5.0,0.0
R094,1920,乘客1640,乘客1640,是,1,0,789,337,07:50,08:15,07:44,08:05,21.0,13.0,0.0,0.0
R094,1920,乘客1640,乘客1641,否,0,1,789,337,07:50,08:15,07:44,08:05,21.0,13.0,0.0,0.0
R094,1920,乘客1640,乘客1641跟車,否,0,1,789,337,07:50,08:15,07:44,08:05,21.0,13.0,0.0,0.0
R094,1923,乘客1642,乘客1642,是,1,0,333,803,08:25,09:00,08:20,09:04,44.0,17.0,18.0,4.0
R094,1313,乘客1135,乘客1135,否,0,1,556,387,08:40,08:55,08:30,08:50,20.0,11.0,4.0,0.0
R094,1924,乘客1643,乘客1643,是,1,0,790,717,08:40,10:00,08:43,09:39,56.0,37.0,12.0,0.0
R095,1788,乘客1521,乘客1521,是,1,0,729,727,07:15,08:45,07:19,08:35,76.0,29.0,27.0,0.0
R095,1789,乘客1522,乘客1522,否,0,1,730,727,07:45,08:45,07:44,08:35,51.0,17.0,15.0,0.0
R095,1790,乘客1523,乘客1523,是,1,0,731,727,07:55,08:45,07:59,08:35,36.0,11.0,10.0,0.0
R095,1791,乘客1524,乘客1524,否,0,1,732,727,08:10,08:45,08:08,08:35,27.0,13.0,2.0,0.0
R095,1791,乘客1524,乘客1524跟車,否,0,1,732,727,08:10,08:45,08:08,08:35,27.0,13.0,2.0,0.0
R095,1791,乘客1524,乘客1525,否,0,1,732,727,08:10,08:45,08:08,08:35,27.0,13.0,2.0,0.0
R095,1794,乘客1526,乘客1526,否,0,1,733,727,08:15,08:45,08:13,08:35,22.0,11.0,0.0,0.0
R095,2025,乘客1736,乘客1736,否,0,1,831,727,08:45,08:55,08:44,08:53,9.0,8.0,0.0,0.0
R095,1795,乘客1527,乘客1527,否,0,1,734,764,09:05,10:20,08:58,09:53,55.0,11.0,25.0,0.0
R095,1973,乘客1690,乘客1690,是,1,0,806,737,09:15,09:40,09:10,09:32,22.0,9.0,5.0,0.0
R095,1796,乘客1528,乘客1528,是,1,0,735,764,09:25,10:20,09:21,09:53,32.0,8.0,14.0,0.0
R095,1796,乘客1528,乘客1529,否,0,1,735,764,09:25,10:20,09:21,09:53,32.0,8.0,14.0,0.0
R095,1798,乘客1530,乘客1530,否,0,1,736,764,09:50,10:20,09:39,09:53,14.0,8.0,0.0,0.0
R096,2300,乘客1954,乘客1954,否,0,1,938,138,07:00,08:45,07:00,08:19,79.0,57.0,14.0,0.0
R096,2301,乘客1955,乘客1955,是,1,0,939,132,07:40,08:45,07:49,08:23,34.0,21.0,6.0,0.0
R096,2301,乘客1955,乘客1955跟車,否,0,1,939,132,07:40,08:45,07:49,08:23,34.0,21.0,6.0,0.0
R096,2303,乘客1956,乘客1956,否,0,1,940,131,07:50,08:45,07:57,08:27,30.0,21.0,2.0,0.0
R096,2303,乘客1956,乘客1956跟車,否,0,1,940,131,07:50,08:45,07:57,08:27,30.0,21.0,2.0,0.0
R096,2305,乘客1957,乘客1957,是,1,0,941,59,09:00,09:50,08:51,09:51,60.0,31.0,12.0,1.0
R096,2305,乘客1957,乘客1957跟車,是,1,0,941,59,09:00,09:50,08:51,09:51,60.0,31.0,12.0,1.0
R096,2305,乘客1957,乘客1958,否,0,1,941,59,09:00,09:50,08:51,09:51,60.0,31.0,12.0,1.0
R096,2305,乘客1957,乘客1958跟車,否,0,1,941,59,09:00,09:50,08:51,09:51,60.0,31.0,12.0,1.0
R096,2309,乘客1959,乘客1959,是,1,0,942,59,09:25,09:50,09:13,09:51,38.0,26.0,0.0,1.0
R096,2309,乘客1959,乘客1959跟車,否,0,1,942,59,09:25,09:50,09:13,09:51,38.0,26.0,0.0,1.0
R097,1,乘客1,乘客1,否,0,1,22,688,07:00,08:45,07:01,08:15,74.0,33.0,29.0,0.0
R097,2,乘客2,乘客2,是,1,0,23,1005,07:05,07:35,07:13,07:39,26.0,17.0,5.0,4.0
R097,3,乘客3,乘客3,否,0,1,24,43,07:25,08:45,07:27,08:19,52.0,19.0,24.0,0.0
R097,5,乘客5,乘客5,否,0,1,26,42,08:10,09:25,08:03,09:03,60.0,13.0,22.0,0.0
R097,5,乘客5,乘客6,否,0,1,26,42,08:10,09:25,08:03,09:03,60.0,13.0,22.0,0.0
R097,7,乘客7,乘客7,否,0,1,27,43,08:25,08:45,08:08,08:19,11.0,6.0,2.0,0.0
R097,8,乘客8,乘客8,是,1,0,28,42,08:50,09:25,08:26,09:03,37.0,13.0,8.0,0.0
R097,9,乘客9,乘客9,否,0,1,28,95,08:50,10:25,08:26,09:21,55.0,17.0,21.0,0.0
R097,10,乘客10,乘客10,否,0,1,29,42,09:00,09:25,08:31,09:03,32.0,11.0,6.0,0.0
R097,11,乘客11,乘客11,是,1,0,30,42,09:10,09:25,08:47,09:03,16.0,6.0,0.0,0.0
R097,11,乘客11,乘客12,否,0,1,30,42,09:10,09:25,08:47,09:03,16.0,6.0,0.0,0.0
R098,133,乘客114,乘客114,是,1,0,91,42,07:00,07:15,06:50,07:10,20.0,17.0,0.0,0.0
R098,134,乘客115,乘客115,是,1,0,92,90,07:30,08:45,07:27,08:15,48.0,19.0,13.0,0.0
R098,136,乘客117,乘客117,是,1,0,93,96,08:15,08:35,07:47,08:07,20.0,17.0,0.0,0.0
R098,135,乘客116,乘客116,是,1,0,93,90,08:15,08:45,07:47,08:15,28.0,19.0,0.0,0.0
R098,140,乘客121,乘客121,否,0,1,77,42,09:10,09:55,08:27,09:12,45.0,17.0,17.0,0.0
R098,137,乘客118,乘客118,否,0,1,78,42,09:10,09:55,08:33,09:12,39.0,17.0,15.0,0.0
R098,137,乘客118,乘客119,否,0,1,78,42,09:10,09:55,08:33,09:12,39.0,17.0,15.0,0.0
R098,137,乘客118,乘客120,否,0,1,78,42,09:10,09:55,08:33,09:12,39.0,17.0,15.0,0.0
R098,137,乘客118,乘客122,否,0,1,78,42,09:10,09:55,08:33,09:12,39.0,17.0,15.0,0.0
R098,142,乘客123,乘客123,否,0,1,94,42,09:20,09:55,08:42,09:12,30.0,13.0,11.0,0.0
R098,1704,乘客1454,乘客1454,否,0,1,694,61,09:45,10:20,08:52,09:47,55.0,37.0,12.0,0.0
R099,513,乘客440,乘客440,否,0,1,250,160,07:05,08:10,06:57,08:04,67.0,21.0,32.0,0.0
R099,517,乘客444,乘客444,否,0,1,252,160,07:35,08:10,07:09,08:04,55.0,17.0,25.0,0.0
R099,518,乘客445,乘客445,否,0,1,253,160,07:45,08:10,07:18,08:04,46.0,17.0,17.0,0.0
R099,1109,乘客963,乘客963,是,1,0,482,160,07:50,08:20,07:36,08:04,28.0,21.0,0.0,0.0
R099,1109,乘客963,乘客963跟車,否,0,1,482,160,07:50,08:20,07:36,08:04,28.0,21.0,0.0,0.0
R099,519,乘客446,乘客446,否,0,1,156,374,08:25,08:55,08:15,08:38,23.0,9.0,8.0,0.0
R099,519,乘客446,乘客447,否,0,1,156,374,08:25,08:55,08:15,08:38,23.0,9.0,8.0,0.0
R099,521,乘客448,乘客448,否,0,1,254,374,08:45,08:55,08:28,08:38,10.0,6.0,0.0,0.0
R099,521,乘客448,乘客449,否,0,1,254,374,08:45,08:55,08:28,08:38,10.0,6.0,0.0,0.0
R099,1399,乘客1210,乘客1210,是,1,0,592,276,09:15,09:35,09:00,09:21,21.0,17.0,0.0,0.0
R099,1399,乘客1210,乘客1210跟車,否,0,1,592,276,09:15,09:35,09:00,09:21,21.0,17.0,0.0,0.0
R099,524,乘客451,乘客451,否,0,1,256,374,09:35,10:25,09:35,09:56,21.0,11.0,7.0,0.0
R099,525,乘客452,乘客452,否,0,1,257,374,09:50,10:25,09:45,09:56,11.0,9.0,0.0,0.0
R100,1813,乘客1544,乘客1544,否,0,1,739,717,07:25,07:45,07:26,07:44,18.0,17.0,0.0,0.0
R100,1855,乘客1581,乘客1581,是,1,0,758,727,07:55,08:50,07:55,08:52,57.0,21.0,11.0,2.0
R100,1855,乘客1581,乘客1581跟車,否,0,1,758,727,07:55,08:50,07:55,08:52,57.0,21.0,11.0,2.0
R100,1858,乘客1583,乘客1583,是,1,0,760,727,08:25,08:50,08:23,08:52,29.0,15.0,0.0,2.0
R100,1858,乘客1583,乘客1584,是,1,0,760,727,08:25,08:50,08:23,08:52,29.0,15.0,0.0,2.0
R100,1858,乘客1583,乘客1584跟車,是,1,0,760,727,08:25,08:50,08:23,08:52,29.0,15.0,0.0,2.0
